GO.Term.Accession,HGNC.symbol
GO:0001525,NRP1
GO:0016020,NRP1
GO:0007411,NRP1
GO:0035583,FBN2
GO:0009653,FBN2
GO:0060346,FBN2
GO:0030501,FBN2
GO:0045669,FBN2
GO:0030326,FBN2
GO:0001527,FBN2
GO:0005201,FBN2
GO:0030198,FBN2
GO:0005578,FBN2
GO:0016020,FBN2
GO:0005509,FBN2
GO:0005576,FBN2
GO:0005515,FBN2
GO:0035108,FBN2
GO:0005515,LRRC57
GO:0070469,HIGD1A
GO:0043234,HIGD1A
GO:0006950,HIGD1A
GO:0005743,HIGD1A
GO:0055114,HIGD1A
GO:0043066,HIGD1A
,C6orf52
GO:0042826,MEF2B
GO:0007517,MEF2B
GO:0005667,MEF2B
GO:0003700,MEF2B
,SYNE1
GO:0071209,LSM11
GO:0005683,LSM11
GO:0008334,LSM11
GO:0006369,LSM11
GO:0000084,LSM11
GO:0071204,LSM11
GO:0031124,LSM11
GO:0006398,LSM11
GO:0005654,LSM11
GO:0010467,LSM11
GO:0006366,LSM11
GO:0005515,LSM11
GO:0005634,LSM11
,TRIM21
GO:0060602,HOXD13
GO:0060527,HOXD13
GO:0048619,HOXD13
GO:0060571,HOXD13
GO:0030539,HOXD13
GO:0060687,HOXD13
GO:0042733,HOXD13
GO:0009952,HOXD13
GO:0042127,HOXD13
GO:0003682,HOXD13
GO:0043565,HOXD13
GO:0006355,HOXD13
GO:0001501,HOXD13
GO:0006366,HOXD13
GO:0003677,HOXD13
GO:0007275,HOXD13
GO:0045944,HOXD13
GO:0003700,HOXD13
GO:0005634,HOXD13
GO:0022612,HOXD13
GO:0030326,HOXD13
GO:0035108,HOXD13
GO:0007389,HOXD13
,MS4A15
GO:0008527,FFAR4
GO:0005504,FFAR4
GO:0046879,FFAR4
GO:0030139,FFAR4
GO:0050710,FFAR4
GO:0010827,FFAR4
GO:0050728,FFAR4
GO:0004930,FFAR4
GO:0007186,FFAR4
GO:0005886,FFAR4
GO:0016021,FFAR4
,GFM1
GO:0000422,PARK2
GO:0032232,PARK2
GO:0070936,PARK2
GO:0070534,PARK2
GO:2000377,PARK2
GO:0090201,PARK2
GO:0006513,PARK2
GO:0010506,PARK2
GO:0008219,PARK2
GO:0016235,PARK2
GO:0060548,PARK2
GO:0030165,PARK2
GO:0051865,PARK2
GO:0070997,PARK2
GO:0043524,PARK2
GO:0042802,PARK2
GO:0042787,PARK2
GO:0016881,PARK2
GO:0007417,PARK2
GO:0070842,PARK2
GO:0019901,PARK2
GO:0031625,PARK2
GO:0006355,PARK2
GO:0051087,PARK2
GO:0005794,PARK2
GO:0001933,PARK2
GO:0000209,PARK2
GO:0043123,PARK2
GO:0005783,PARK2
GO:0004842,PARK2
GO:0048471,PARK2
GO:0005829,PARK2
GO:0005739,PARK2
GO:0019900,PARK2
GO:0006511,PARK2
GO:0005737,PARK2
GO:0008270,PARK2
GO:0006351,PARK2
GO:0005515,PARK2
GO:0005634,PARK2
GO:0005515,FFAR4
GO:0050912,FFAR4
GO:0006810,SLC25A45
GO:0005743,SLC25A45
GO:0005739,SLC25A45
GO:0055085,SLC25A45
GO:0016021,SLC25A45
GO:0030904,DSCR3
GO:0007034,DSCR3
GO:0008150,DSCR3
GO:0003674,DSCR3
GO:0005634,DSCR3
GO:0005758,CHCHD5
,TSPAN11
GO:0005682,SNRNP200
GO:0000354,SNRNP200
GO:0071013,SNRNP200
GO:0004004,SNRNP200
GO:0004386,SNRNP200
GO:0042802,SNRNP200
GO:0005681,SNRNP200
GO:0000398,SNRNP200
GO:0008380,SNRNP200
GO:0005654,SNRNP200
GO:0010467,SNRNP200
GO:0016787,SNRNP200
GO:0008026,SNRNP200
GO:0003677,SNRNP200
GO:0003676,SNRNP200
GO:0005524,SNRNP200
GO:0005515,SNRNP200
GO:0005634,SNRNP200
GO:0007155,SDK1
GO:0005515,SDK1
GO:0016021,SDK1
GO:0006334,HIST1H2BN
GO:0000786,HIST1H2BN
GO:0043565,HIST1H2BN
GO:0046982,HIST1H2BN
GO:0005622,HIST1H2BN
GO:0003677,HIST1H2BN
GO:0005634,HIST1H2BN
,CHCHD5
GO:0000228,HOXD12
GO:0042733,HOXD12
GO:0007389,HOXD12
GO:0043565,HOXD12
GO:0006355,HOXD12
GO:0001501,HOXD12
GO:0003677,HOXD12
GO:0007275,HOXD12
GO:0006351,HOXD12
GO:0005667,HOXD12
GO:0003700,HOXD12
GO:0005515,HOXD12
GO:0016020,SLC35G3
GO:0016021,SLC35G3
GO:0090086,TRIM21
GO:0070206,TRIM21
GO:0032479,TRIM21
GO:0031648,TRIM21
GO:0019005,TRIM21
GO:0032481,TRIM21
GO:0000151,TRIM21
GO:0006513,TRIM21
GO:0051865,TRIM21
GO:0045787,TRIM21
GO:0030529,TRIM21
GO:0032088,TRIM21
GO:0007049,TRIM21
GO:0000209,TRIM21
GO:0004842,TRIM21
GO:0000932,TRIM21
GO:0005622,TRIM21
GO:0003677,TRIM21
GO:0005829,TRIM21
GO:0046872,TRIM21
GO:0045087,TRIM21
GO:0016567,TRIM21
GO:0005737,TRIM21
GO:0008270,TRIM21
GO:0005515,TRIM21
GO:0005634,TRIM21
GO:0003723,TRIM21
GO:0005515,LY6G6D
GO:0006741,NADK2
GO:0019674,NADK2
GO:0003951,NADK2
GO:0008152,NADK2
GO:0005739,NADK2
GO:0005524,NADK2
GO:0042803,NADK2
GO:0005250,KCNIP2
GO:2001257,KCNIP2
GO:0045163,KCNIP2
GO:0086009,KCNIP2
GO:0071435,KCNIP2
GO:0005513,KCNIP2
GO:0046923,KCNIP2
GO:0015459,KCNIP2
GO:0008016,KCNIP2
GO:0047485,KCNIP2
GO:0006936,KCNIP2
GO:0044325,KCNIP2
GO:0071805,KCNIP2
GO:0042802,KCNIP2
GO:0007268,KCNIP2
GO:0005578,KCNIP2
GO:0007165,KCNIP2
GO:0008076,KCNIP2
GO:0005509,KCNIP2
GO:0005737,KCNIP2
GO:0005515,KCNIP2
GO:0006813,KCNIP2
GO:0005737,C11orf21
GO:0004984,OR52K2
GO:0004930,OR52K2
GO:0007186,OR52K2
GO:0005886,OR52K2
GO:0016021,OR52K2
,C11orf21
GO:0004653,GALNT14
GO:0043687,GALNT14
GO:0044267,GALNT14
GO:0000139,GALNT14
GO:0016266,GALNT14
GO:0016021,GALNT14
GO:0016021,TSPAN11
,FAM216A
GO:0045091,IL8
GO:0006987,IL8
GO:0045744,IL8
GO:0048566,IL8
GO:0002237,IL8
GO:0090023,IL8
GO:0050930,IL8
GO:0044344,IL8
GO:0031623,IL8
GO:0042119,IL8
GO:0008009,IL8
GO:0005153,IL8
GO:0034976,IL8
GO:0019722,IL8
GO:0030593,IL8
GO:0030968,IL8
GO:0044267,IL8
GO:0006928,IL8
GO:0006935,IL8
GO:0030155,IL8
GO:0007050,IL8
GO:0071356,IL8
GO:0071347,IL8
GO:0071222,IL8
GO:0007165,IL8
GO:0035556,IL8
GO:0001525,IL8
GO:0006955,IL8
GO:0007186,IL8
GO:0005615,IL8
GO:0006954,IL8
GO:0008285,IL8
GO:0005576,IL8
GO:0005515,IL8
GO:0004984,OR52K1
GO:0004930,OR52K1
GO:0007186,OR52K1
GO:0005886,OR52K1
GO:0016021,OR52K1
GO:0005814,CCHCR1
GO:0006611,CCHCR1
GO:0043231,CCHCR1
GO:0007275,CCHCR1
GO:0031011,INO80E
GO:0006260,INO80E
GO:0006310,INO80E
GO:0006281,INO80E
GO:0006355,INO80E
GO:0005730,INO80E
GO:0006351,INO80E
GO:0005515,INO80E
GO:0005634,INO80E
GO:0008168,ZCCHC4
GO:0003676,ZCCHC4
GO:0008270,ZCCHC4
GO:0006334,HIST1H2AK
GO:0000786,HIST1H2AK
GO:0019899,HIST1H2AK
GO:0043565,HIST1H2AK
GO:0046982,HIST1H2AK
GO:0005622,HIST1H2AK
GO:0003677,HIST1H2AK
GO:0005515,HIST1H2AK
GO:0005634,HIST1H2AK
GO:0004581,ALG5
GO:0006488,ALG5
GO:0004576,ALG5
GO:0018279,ALG5
GO:0043687,ALG5
GO:0044267,ALG5
GO:0007368,ALG5
GO:0006486,ALG5
GO:0005789,ALG5
GO:0016021,ALG5
GO:0004984,OR52M1
GO:0004930,OR52M1
GO:0007186,OR52M1
GO:0005886,OR52M1
GO:0016021,OR52M1
GO:0071535,UBE2I
GO:0043398,UBE2I
GO:0033145,UBE2I
GO:0019048,UBE2I
GO:0043425,UBE2I
GO:0010469,UBE2I
GO:0007059,UBE2I
GO:0043161,UBE2I
GO:0016604,UBE2I
GO:0051091,UBE2I
GO:0019789,UBE2I
GO:0001650,UBE2I
GO:0008022,UBE2I
GO:0016925,UBE2I
GO:0000795,UBE2I
GO:0045202,UBE2I
GO:0008134,UBE2I
GO:0030425,UBE2I
GO:0016881,UBE2I
GO:0005654,UBE2I
GO:0019899,UBE2I
GO:0006464,UBE2I
GO:0016605,UBE2I
GO:0045892,UBE2I
GO:0004842,UBE2I
GO:0007067,UBE2I
GO:0006511,UBE2I
GO:0005737,UBE2I
GO:0005524,UBE2I
GO:0005515,UBE2I
GO:0000122,UBE2I
GO:0005634,UBE2I
GO:0016567,UBE2I
,MAGED4B
GO:1902336,NRP1
GO:1902285,NRP1
GO:0097491,NRP1
GO:0097490,NRP1
GO:0090259,NRP1
GO:0061549,NRP1
GO:0060385,NRP1
GO:0060301,NRP1
GO:0050918,NRP1
GO:0048846,NRP1
GO:0048842,NRP1
GO:0021636,NRP1
GO:0002116,NRP1
GO:0015026,NRP1
GO:0071679,NRP1
GO:0060627,NRP1
GO:0043235,NRP1
GO:0010595,NRP1
GO:0048012,NRP1
GO:0060666,NRP1
GO:0048843,NRP1
GO:0007413,NRP1
GO:0071526,NRP1
GO:0021675,NRP1
GO:0035729,NRP1
GO:0001569,NRP1
GO:0019955,NRP1
GO:0031290,NRP1
GO:0050731,NRP1
GO:0030426,NRP1
GO:0048008,NRP1
GO:0014911,NRP1
GO:0001938,NRP1
GO:0016358,NRP1
GO:0007267,NRP1
GO:0005883,NRP1
GO:0043025,NRP1
GO:0031410,NRP1
GO:0009611,NRP1
GO:0007165,NRP1
GO:0008201,NRP1
GO:0009986,NRP1
GO:0007507,NRP1
GO:0005829,NRP1
GO:0046872,NRP1
GO:0001764,NRP1
GO:0030424,NRP1
GO:0005576,NRP1
GO:0005515,NRP1
GO:0005886,NRP1
GO:0016021,NRP1
GO:0043524,NRP1
GO:2001237,NRP1
GO:0016477,NRP1
GO:0048485,NRP1
GO:0048666,NRP1
GO:0030517,NRP1
GO:0048841,NRP1
GO:0034329,PARVA
GO:0071670,PARVA
GO:0070252,PARVA
GO:0034113,PARVA
GO:0003148,PARVA
GO:0034446,PARVA
GO:0007163,PARVA
GO:0030018,PARVA
GO:0031532,PARVA
GO:0008360,PARVA
GO:0005925,PARVA
GO:0030027,PARVA
GO:0015629,PARVA
GO:0003779,PARVA
GO:0060271,PARVA
GO:0005829,PARVA
GO:0005737,PARVA
GO:0005515,PARVA
GO:0002040,PARVA
GO:0005886,PARVA
GO:0005634,PARVA
GO:0007155,PARVA
,C7orf25
,SLC25A45
,C11orf40
,NRP1
GO:0019013,SNRNP200
GO:0030529,SNRNP200
GO:0004984,OR52I2
GO:0004930,OR52I2
GO:0007186,OR52I2
GO:0005886,OR52I2
GO:0016021,OR52I2
GO:0016021,TMEM150B
GO:0005684,SF3A1
GO:0000389,SF3A1
GO:0071013,SF3A1
GO:0006396,SF3A1
GO:0005681,SF3A1
GO:0000398,SF3A1
GO:0008380,SF3A1
GO:0006397,SF3A1
GO:0005654,SF3A1
GO:0010467,SF3A1
GO:0005515,SF3A1
GO:0005634,SF3A1
GO:0003723,SF3A1
GO:0016021,LHFPL4
GO:0034263,ATG10
GO:0006497,ATG10
GO:0019777,ATG10
GO:0032446,ATG10
GO:0031401,ATG10
GO:0015031,ATG10
GO:0005622,ATG10
GO:0006914,ATG10
GO:0005737,ATG10
GO:0043240,FANCE
GO:0005654,FANCE
GO:0006281,FANCE
GO:0005515,FANCE
GO:0003674,FANCE
GO:0005634,FANCE
,SF3A1
GO:0006355,ZNF32
GO:0003677,ZNF32
GO:0046872,ZNF32
GO:0006351,ZNF32
GO:0005634,ZNF32
GO:0004536,DNASE1L1
GO:0006259,DNASE1L1
GO:0016888,DNASE1L1
GO:0006308,DNASE1L1
GO:0005783,DNASE1L1
GO:0003677,DNASE1L1
GO:0004984,OR52I1
GO:0004930,OR52I1
GO:0007186,OR52I1
GO:0005886,OR52I1
GO:0016021,OR52I1
,TMEM150B
GO:0006986,HSPE1
GO:0006919,HSPE1
GO:0051082,HSPE1
GO:0006457,HSPE1
GO:0051087,HSPE1
GO:0005759,HSPE1
GO:0005739,HSPE1
GO:0005737,HSPE1
GO:0005524,HSPE1
GO:0005515,HSPE1
GO:0016757,ALG5
GO:0006950,HSPE1
GO:0016021,KRTCAP3
GO:0007050,PA2G4
GO:0030529,PA2G4
GO:0006364,PA2G4
GO:0006417,PA2G4
GO:0031625,PA2G4
GO:0005730,PA2G4
GO:0045892,PA2G4
GO:0003677,PA2G4
GO:0005737,PA2G4
GO:0008283,PA2G4
GO:0006351,PA2G4
GO:0005515,PA2G4
GO:0003700,PA2G4
GO:0005634,PA2G4
GO:0003723,PA2G4
GO:0030154,SLFN5
GO:0005524,SLFN5
GO:0005634,SLFN5
GO:0007165,RACGAP1
GO:0005622,RACGAP1
,PA2G4
GO:0030125,NECAP1
GO:0005905,NECAP1
GO:0006897,NECAP1
GO:0015031,NECAP1
GO:0016020,NECAP1
GO:0005886,NECAP1
GO:0005515,NECAP1
,KRTCAP3
GO:0016787,PA2G4
GO:0030573,AKR1D1
GO:0008207,AKR1D1
GO:0047787,AKR1D1
GO:0006707,AKR1D1
GO:0006699,AKR1D1
GO:0008209,AKR1D1
GO:0008206,AKR1D1
GO:0005496,AKR1D1
GO:0007586,AKR1D1
GO:0044281,AKR1D1
GO:0055114,AKR1D1
GO:0005829,AKR1D1
GO:0006401,RNASE3
GO:0016892,RNASE3
GO:0004540,RNASE3
GO:0042742,RNASE3
GO:0003676,RNASE3
GO:0005576,RNASE3
GO:0005634,C5orf20
GO:0034633,RBP4
GO:0034632,RBP4
GO:0030277,RBP4
GO:0051024,RBP4
GO:0060157,RBP4
GO:0007603,RBP4
GO:0048562,RBP4
GO:0016918,RBP4
GO:0060065,RBP4
GO:0060068,RBP4
GO:0048738,RBP4
GO:0042574,RBP4
GO:0048807,RBP4
GO:0001523,RBP4
GO:0019841,RBP4
GO:0060059,RBP4
GO:0042572,RBP4
GO:0050908,RBP4
GO:0060347,RBP4
GO:0032526,RBP4
GO:0030324,RBP4
GO:0006094,RBP4
GO:0045471,RBP4
GO:0060044,RBP4
GO:0032024,RBP4
GO:0032868,RBP4
GO:0048706,RBP4
GO:0043234,RBP4
GO:0008584,RBP4
GO:0042593,RBP4
GO:0046982,RBP4
GO:0007507,RBP4
GO:0001654,RBP4
GO:0007283,RBP4
GO:0005615,RBP4
GO:0005829,RBP4
GO:0005576,RBP4
GO:0005515,RBP4
GO:0009790,RBP4
GO:0060041,RBP4
,RBP4
GO:0005488,PACRG
GO:0097225,PACRG
GO:0044297,PACRG
GO:0007286,PACRG
GO:0005739,PACRG
GO:0005929,PACRG
GO:0015721,ATP8B1
GO:0045332,ATP8B1
GO:0015914,ATP8B1
GO:0006812,ATP8B1
GO:0008206,ATP8B1
GO:0031526,ATP8B1
GO:0019829,ATP8B1
GO:0016324,ATP8B1
GO:0006200,ATP8B1
GO:0016887,ATP8B1
GO:0004012,ATP8B1
GO:0045892,ATP8B1
GO:0005783,ATP8B1
GO:0000287,ATP8B1
GO:0034220,ATP8B1
GO:0046872,ATP8B1
GO:0055085,ATP8B1
GO:0005887,ATP8B1
GO:0005524,ATP8B1
GO:0005515,ATP8B1
GO:0005886,ATP8B1
GO:0000166,ATP8B1
GO:0016021,ATP8B1
GO:0052826,MINPP1
GO:0034417,MINPP1
GO:0006797,MINPP1
GO:0008969,MINPP1
GO:0043647,MINPP1
GO:0005788,MINPP1
GO:0003993,MINPP1
GO:0001503,MINPP1
GO:0030282,MINPP1
GO:0016791,MINPP1
GO:0044281,MINPP1
GO:0005783,MINPP1
GO:0005515,ATG10
GO:0005515,TIFAB
GO:0030449,C4BPB
GO:0007596,C4BPB
GO:0045087,C4BPB
GO:0006958,C4BPB
GO:0005576,C4BPB
GO:0005886,C4BPB
GO:0010720,HOXD11
GO:0060351,HOXD11
GO:0060272,HOXD11
GO:0032332,HOXD11
GO:0001656,HOXD11
GO:0001759,HOXD11
GO:0035115,HOXD11
GO:0009954,HOXD11
GO:0042733,HOXD11
GO:0009952,HOXD11
GO:0001658,HOXD11
GO:0009953,HOXD11
GO:0048589,HOXD11
GO:0043565,HOXD11
GO:0006355,HOXD11
GO:0003677,HOXD11
GO:0006351,HOXD11
GO:0003700,HOXD11
GO:0005634,HOXD11
GO:0001501,HOXD11
GO:0007389,HOXD11
GO:0030326,HOXD11
GO:0032330,HOXD11
GO:0016638,HAO1
GO:0015930,HAO1
GO:0047969,HAO1
GO:0046296,HAO1
GO:0008891,HAO1
GO:0052854,HAO1
GO:0052853,HAO1
GO:0052852,HAO1
GO:0003973,HAO1
GO:0046487,HAO1
GO:0001561,HAO1
GO:0005782,HAO1
GO:0006537,HAO1
GO:0010181,HAO1
GO:0005102,HAO1
GO:0005777,HAO1
GO:0034641,HAO1
GO:0006979,HAO1
GO:0044281,HAO1
GO:0055114,HAO1
GO:0016491,HAO1
GO:0004522,RNASE2
GO:0006401,RNASE2
GO:0005764,RNASE2
GO:0006935,RNASE2
GO:0004540,RNASE2
GO:0003676,RNASE2
GO:0005576,RNASE2
GO:0045163,CNTNAP2
GO:0071109,CNTNAP2
GO:0008038,CNTNAP2
GO:0021761,CNTNAP2
GO:0071625,CNTNAP2
GO:0019226,CNTNAP2
GO:0021756,CNTNAP2
GO:0043204,CNTNAP2
GO:0030673,CNTNAP2
GO:0071205,CNTNAP2
GO:0044224,CNTNAP2
GO:0031175,CNTNAP2
GO:0030534,CNTNAP2
GO:0021794,CNTNAP2
GO:0007612,CNTNAP2
GO:0034613,CNTNAP2
GO:0035176,CNTNAP2
GO:0021987,CNTNAP2
GO:0005769,CNTNAP2
GO:0030425,CNTNAP2
GO:0043025,CNTNAP2
GO:0019899,CNTNAP2
GO:0007155,CNTNAP2
GO:0005794,CNTNAP2
GO:0009986,CNTNAP2
GO:0008076,CNTNAP2
GO:0007420,CNTNAP2
GO:0016020,CNTNAP2
GO:0030424,CNTNAP2
GO:0005515,CNTNAP2
GO:0016021,CNTNAP2
,CNTNAP2
GO:0004842,FBXO30
GO:0008270,FBXO30
GO:0005515,FBXO30
GO:0016757,GALNT14
,C4BPB
,ATP8B1
GO:0030136,CLINT1
GO:0030276,CLINT1
GO:0006892,CLINT1
GO:0006897,CLINT1
GO:0005543,CLINT1
GO:0005794,CLINT1
GO:0008289,CLINT1
GO:0048471,CLINT1
GO:0005829,CLINT1
GO:0016020,CLINT1
GO:0005515,CLINT1
,AKR1D1
GO:0016020,ATP8B1
,PACRG
GO:0030042,CFL2
GO:0016363,CFL2
GO:0015629,CFL2
GO:0003779,CFL2
GO:0005622,CFL2
GO:0005737,CFL2
GO:0005515,CFL2
GO:0007205,CERKL
GO:0004143,CERKL
GO:0003951,CERKL
GO:0005794,CERKL
GO:0005730,CERKL
GO:0005783,CERKL
GO:0043066,CERKL
GO:0005737,CERKL
GO:0005488,PPP2R1B
GO:2001241,PPP2R1B
GO:0060561,PPP2R1B
GO:0045121,PPP2R1B
GO:0005515,PPP2R1B
,DNASE1L1
GO:0016021,MS4A10
GO:0005515,MS4A10
GO:0006334,HIST1H2AL
GO:0000786,HIST1H2AL
GO:0019899,HIST1H2AL
GO:0043565,HIST1H2AL
GO:0046982,HIST1H2AL
GO:0005622,HIST1H2AL
GO:0003677,HIST1H2AL
GO:0005515,HIST1H2AL
GO:0005634,HIST1H2AL
,GALNT14
,INO80E
GO:0019956,ACKR4
GO:0004950,ACKR4
GO:0070098,ACKR4
GO:0006935,ACKR4
GO:0055037,ACKR4
GO:0005769,ACKR4
GO:0006955,ACKR4
GO:0004930,ACKR4
GO:0007186,ACKR4
GO:0005044,ACKR4
GO:0005887,ACKR4
GO:0005515,ACKR4
GO:0005886,ACKR4
GO:0016021,ACKR4
GO:0000790,HIST1H1B
GO:0006334,HIST1H1B
GO:0000786,HIST1H1B
GO:0003677,HIST1H1B
GO:0005634,HIST1H1B
GO:0048592,COL5A2
GO:0005588,COL5A2
GO:0005788,COL5A2
GO:0071230,COL5A2
GO:0043588,COL5A2
GO:0046332,COL5A2
GO:0030199,COL5A2
GO:0005201,COL5A2
GO:0030574,COL5A2
GO:0030198,COL5A2
GO:0031012,COL5A2
GO:0005581,COL5A2
GO:0022617,COL5A2
GO:0001501,COL5A2
GO:0046872,COL5A2
GO:0007411,COL5A2
GO:0005576,COL5A2
GO:0005515,COL5A2
GO:0003674,COL5A2
,ACKR4
,CFL2
GO:0007077,CCNB2
GO:0043029,CCNB2
GO:0048538,CCNB2
GO:0040007,CCNB2
GO:0000079,CCNB2
GO:0000086,CCNB2
GO:0051726,CCNB2
GO:0001701,CCNB2
GO:0015630,CCNB2
GO:0019901,CCNB2
GO:0005813,CCNB2
GO:0000278,CCNB2
GO:0007067,CCNB2
GO:0005829,CCNB2
GO:0016020,CCNB2
GO:0005515,CCNB2
GO:0005634,CCNB2
GO:0033754,IDO2
GO:0019441,IDO2
GO:0004833,IDO2
GO:0006569,IDO2
GO:0034641,IDO2
GO:0044281,IDO2
GO:0020037,IDO2
GO:0005829,IDO2
GO:0046872,IDO2
GO:0005737,IDO2
,CCDC157
GO:0007049,CCNB2
GO:0051301,CCNB2
GO:0007263,MAFA
GO:0030073,MAFA
GO:0009749,MAFA
GO:0043565,MAFA
GO:0006355,MAFA
GO:0046982,MAFA
GO:0003677,MAFA
GO:0045944,MAFA
GO:0042803,MAFA
GO:0006351,MAFA
GO:0003700,MAFA
GO:0005634,MAFA
GO:0045893,MAFA
GO:0060968,HIST1H3I
GO:0007596,HIST1H3I
GO:0005654,HIST1H3I
GO:0006334,HIST1H3I
GO:0000786,HIST1H3I
GO:0046982,HIST1H3I
GO:0003677,HIST1H3I
GO:0005576,HIST1H3I
GO:0005515,HIST1H3I
GO:0005737,DCAF7
GO:0005515,DCAF7
GO:0005634,DCAF7
GO:0045454,TMX4
GO:0055114,TMX4
GO:0016021,TMX4
GO:0048268,CLINT1
GO:0060765,TRIM68
GO:0050681,TRIM68
GO:0035035,TRIM68
GO:0051865,TRIM68
GO:0005794,TRIM68
GO:0005730,TRIM68
GO:0004842,TRIM68
GO:0005622,TRIM68
GO:0048471,TRIM68
GO:0046872,TRIM68
GO:0005737,TRIM68
GO:0008270,TRIM68
GO:0005515,TRIM68
GO:0005634,TRIM68
,CLINT1
GO:0019048,CCDC86
GO:0005730,CCDC86
GO:0005634,CCDC86
GO:0048935,HOXD10
GO:0035137,HOXD10
GO:0035136,HOXD10
GO:0021520,HOXD10
GO:0050905,HOXD10
GO:0007519,HOXD10
GO:0009954,HOXD10
GO:0030326,HOXD10
GO:0008344,HOXD10
GO:0009952,HOXD10
GO:0048704,HOXD10
GO:0003682,HOXD10
GO:0043565,HOXD10
GO:0006355,HOXD10
GO:0003677,HOXD10
GO:0045944,HOXD10
GO:0006351,HOXD10
GO:0003700,HOXD10
GO:0005634,HOXD10
GO:0005515,HOXD10
GO:0001501,HOXD10
GO:0042742,DEFB125
GO:0005576,DEFB125
GO:0031325,MLX
GO:0006112,MLX
GO:0006913,MLX
GO:0008134,MLX
GO:0046983,MLX
GO:0006355,MLX
GO:0046982,MLX
GO:0045892,MLX
GO:0044281,MLX
GO:0003677,MLX
GO:0005737,MLX
GO:0042803,MLX
GO:0006351,MLX
GO:0003700,MLX
GO:0005634,MLX
GO:0010739,AKAP5
GO:0006112,AKAP5
GO:0050796,AKAP5
GO:0051018,AKAP5
GO:0008179,AKAP5
GO:0006605,AKAP5
GO:0030819,AKAP5
GO:0007268,AKAP5
GO:0005516,AKAP5
GO:0007165,AKAP5
GO:0044281,AKAP5
GO:0005829,AKAP5
GO:0005515,AKAP5
GO:0005886,AKAP5
GO:0045236,CXCL12
GO:1902230,CXCL12
GO:0008064,CXCL12
GO:2000107,CXCL12
GO:0001667,CXCL12
GO:0008015,CXCL12
GO:0090026,CXCL12
GO:0050930,CXCL12
GO:0042098,CXCL12
GO:0042379,CXCL12
GO:0070098,CXCL12
GO:0008009,CXCL12
GO:0008045,CXCL12
GO:0006874,CXCL12
GO:0008354,CXCL12
GO:0001569,CXCL12
GO:0007281,CXCL12
GO:0006935,CXCL12
GO:0005102,CXCL12
GO:0009897,CXCL12
GO:0007165,CXCL12
GO:0007155,CXCL12
GO:0006955,CXCL12
GO:0009615,CXCL12
GO:0007186,CXCL12
GO:0007420,CXCL12
GO:0005615,CXCL12
GO:0008083,CXCL12
GO:0005576,CXCL12
GO:0006915,C8orf4
GO:0047220,B3GALT6
GO:0005797,B3GALT6
GO:0035250,B3GALT6
GO:0030206,B3GALT6
GO:0030204,B3GALT6
GO:0008499,B3GALT6
GO:0015012,B3GALT6
GO:0030203,B3GALT6
GO:0006024,B3GALT6
GO:0008378,B3GALT6
GO:0006486,B3GALT6
GO:0005975,B3GALT6
GO:0032580,B3GALT6
GO:0044281,B3GALT6
GO:0000139,B3GALT6
GO:0016020,B3GALT6
GO:0016021,B3GALT6
,CCDC86
GO:0045653,HIST1H4L
GO:0006325,HIST1H4L
GO:0034080,HIST1H4L
GO:0000723,HIST1H4L
GO:0015629,HIST1H4L
GO:0005654,HIST1H4L
GO:0006334,HIST1H4L
GO:0000786,HIST1H4L
GO:0048015,HIST1H4L
GO:0006352,HIST1H4L
GO:0046982,HIST1H4L
GO:0005730,HIST1H4L
GO:0003677,HIST1H4L
GO:0005576,HIST1H4L
GO:0005515,HIST1H4L
GO:0005634,HIST1H4L
GO:0006486,GALNT14
GO:0005794,GALNT14
,TMX4
,CXCL12
GO:0003333,SLC7A6
GO:0015171,SLC7A6
GO:0015297,SLC7A6
GO:0050900,SLC7A6
GO:0006520,SLC7A6
GO:0007596,SLC7A6
GO:0006461,SLC7A6
GO:0006865,SLC7A6
GO:0016323,SLC7A6
GO:0006810,SLC7A6
GO:0006811,SLC7A6
GO:0016020,SLC7A6
GO:0055085,SLC7A6
GO:0005887,SLC7A6
GO:0005886,SLC7A6
GO:0016021,SLC7A6
GO:0070975,MDC1
GO:0031573,MDC1
GO:0000724,MDC1
GO:0006302,MDC1
GO:0008022,MDC1
GO:0005925,MDC1
GO:0005654,MDC1
GO:0006281,MDC1
GO:0005694,MDC1
GO:0005515,MDC1
GO:0005634,MDC1
GO:0051436,
GO:0004175,
GO:0000082,
GO:0000502,
GO:0019773,
GO:0051439,
GO:0051437,
GO:0042590,
GO:0034641,
GO:0031145,
GO:0016071,
GO:0016070,
GO:0006977,
GO:0006521,
GO:0002479,
GO:0016032,
GO:0000278,
GO:0002474,
GO:0009615,
GO:0000209,
GO:0042981,
GO:0005829,
GO:0006915,
GO:0006511,
GO:0004364,GSTA3
GO:0005515,GSTA3
GO:0030112,DEFB126
GO:0042742,DEFB126
GO:0009986,DEFB126
GO:0005576,DEFB126
GO:0016192,CCDC157
GO:0016020,CCDC157
GO:0001785,PTGDR2
GO:0045745,PTGDR2
GO:0004956,PTGDR2
GO:0004982,PTGDR2
GO:0004958,PTGDR2
GO:0019722,PTGDR2
GO:0006935,PTGDR2
GO:0007193,PTGDR2
GO:0006955,PTGDR2
GO:0004930,PTGDR2
GO:0007186,PTGDR2
GO:0005887,PTGDR2
GO:0005886,PTGDR2
GO:0016021,PTGDR2
GO:0006457,HSPE1-MOB4
